Image_Name,Generation,Generation_Time_Seconds,Solution_ID,Obj1_Attack_Score,Obj2_Distortion_Score,Active_MMRs,MMR1_Rotation,MMR2_Scale,MMR3_HistEq,MMR4_Downsample,MMR5_Shear,MMR6_Translate,Original_Caption,Original_Categories,Transformed_Caption,Transformed_Categories
4288.jpg,16,37.162303,27,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,16,37.162303,28,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,16,37.162303,29,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,0,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,1,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,2,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,3,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,4,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,5,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,6,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,7,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,8,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,9,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,10,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,11,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,12,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,13,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,14,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,15,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,16,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,17,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,18,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,19,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,20,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,21,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,22,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,23,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,24,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,25,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,26,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,27,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,28,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,17,33.275608,29,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,0,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,1,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,2,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,3,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,4,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,5,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,6,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,7,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,8,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,9,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,10,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,11,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,12,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,13,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,14,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,15,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,16,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,17,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,18,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,19,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,20,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,21,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,22,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,23,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,24,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,25,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,26,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,27,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,28,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,18,35.247284,29,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,0,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,1,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,2,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,3,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,4,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,5,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,6,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,7,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,8,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,9,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,10,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,11,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,12,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,13,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,14,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,15,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,16,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,17,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,18,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,19,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,20,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,21,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,22,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,23,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,24,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,25,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,26,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,27,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,28,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,19,35.839824,29,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,20,34.279221,0,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,20,34.279221,1,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,20,34.279221,2,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,20,34.279221,3,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,20,34.279221,4,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,20,34.279221,5,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,20,34.279221,6,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,20,34.279221,7,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
4288.jpg,20,34.279221,8,0.000000,0.000000,0,False,False,False,False,False,False,1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0",1. Animals: One fish is visible in the underwater image.,"Trash:0, Objects:0, Animal:1, Vegetation:0"
